time,value,
359.217125,0.860024084,
359.2577015,0.860875289,
359.2955744,0.865131314,
359.3328323,0.865415049,
359.370614,0.867779507,
359.4012038,0.864469265,
359.4366956,0.85860541,
359.4646828,0.855578904,
359.4971375,0.853403602,
359.5303308,0.850566252,
359.564473,0.846877698,
359.5983182,0.842905408,
359.6332345,0.849147577,
359.668393,0.853119867,
359.7028606,0.85463312,
359.741174,0.85406565,
359.778525,0.858132518,
359.8151161,0.861631916,
359.844334,0.861821072,
359.876748,0.856808422,
359.9093446,0.855578904,
359.9437807,0.851512035,
359.9763702,0.848390951,
360.0122455,0.849242155,
360.0492455,0.852174084,
360.0895752,0.85463312,
360.1279878,0.857659626,
360.1683125,0.853971071,
360.2078684,0.855295168,
360.2473486,0.856430108,
360.2788419,0.850660831,
360.3124901,0.847445167,
360.3449787,0.84281083,
360.3797346,0.83656866,
360.4089656,0.83155601,
360.4398512,0.827867455,
360.4733,0.829380708,
360.5089863,0.830988539,
360.5459638,0.835149986,
360.5828796,0.841013842,
360.6132026,0.847256011,
360.6485688,0.839595167,
360.6832055,0.8433783,
360.7195115,0.846121071,
360.756252,0.851133722,
360.7909909,0.851701193,
360.823077,0.848390951,
360.8566075,0.845459023,
360.8914896,0.841202999,
360.9228405,0.840162637,
360.9603093,0.842905408,
360.9984082,0.847066854,
361.0343792,0.853403602,
361.070559,0.857754205,
361.106697,0.858510831,
361.1439539,0.856997578,
361.1810575,0.856619265,
361.2160549,0.855011433,
361.2499771,0.850471674,
361.2810775,0.853025289,
361.3120261,0.849525891,
361.3399108,0.840351794,
361.3779996,0.82928613,
361.413472,0.827678298,
361.448276,0.837987335,
361.4847527,0.842054204,
361.5223281,0.850755409,
361.5528897,0.852552397,
361.5891184,0.848390951,
361.6253064,0.85179577,
361.6641,0.856808422,
361.7001687,0.858132518,
361.7382917,0.854349385,
361.771367,0.848201795,
361.8064606,0.843945769,
361.8414542,0.843756613,
361.8780731,0.851512035,
361.9155755,0.857565048,
361.9526321,0.858321674,
361.9877685,0.858132518,
362.0253401,0.855295168,
362.063047,0.854349385,
362.0977609,0.858227097,
362.1208068,0.846404806,
362.1417607,0.84054095,
362.1627453,0.814437333,
362.1842731,0.797886127,
362.2059368,0.797886127,
362.2287176,0.78587468,
362.2503325,0.771309619,
362.2712789,0.759581907,
362.2919471,0.748894557,
362.3128893,0.743976484,
362.3334281,0.739342146,
362.3555476,0.721277687,
362.3751726,0.71825118,
362.3956817,0.704631902,
362.4163055,0.693093347,
362.4361327,0.685337924,
362.4567488,0.663774067,
362.4773009,0.663774067,
362.4978424,0.649019849,
362.517409,0.633981896,
362.5370587,0.626131895,
362.5567409,0.604662616,
362.5768313,0.604662616,
362.5964846,0.58811141,
362.616454,0.577991529,
362.6361687,0.572695143,
362.655745,0.54810478,
362.6753968,0.54810478,
362.6973741,0.528999959,
362.732018,0.524554778,
362.7619896,0.522946946,
362.7962007,0.522474055,
362.8268643,0.524460199,
362.8545607,0.522001163,
362.8905057,0.513772849,
362.9233914,0.508287306,
362.9583204,0.514245741,
362.9961647,0.52275779,
363.0294783,0.527959597,
363.0537815,0.522095741,
363.0766655,0.507152367,
363.1040053,0.499491523,
363.1396038,0.503085499,
363.1669283,0.513962006,
363.1886433,0.512448753,
363.2095264,0.512448753,
363.2341982,0.510084295,
363.2630421,0.515191524,
363.2974161,0.527959597,
363.3227369,0.539592731,
363.345041,0.546780683,
363.36708,0.548388515,
363.3934891,0.551887913,
363.4272586,0.568628276,
363.4583308,0.596434302,
363.4809574,0.601541531,
363.5026424,0.604757194,
363.5245775,0.605324664,
363.5580528,0.606932496,
363.590253,0.635873462,
363.6117676,0.635873462,
363.6329611,0.644196355,
363.6536498,0.646371656,
363.6758261,0.651384307,
363.7111332,0.655924066,
363.7462366,0.669637923,
363.7697659,0.668597562,
363.7912877,0.665760212,
363.8133153,0.660842139,
363.8490746,0.647884909,
363.8801558,0.652992138,
363.9047561,0.655829488,
363.926601,0.643155993,
363.9469696,0.624051172,
363.9711511,0.616484906,
364.0063025,0.603716833,
364.0346122,0.604095146,
364.0602698,0.597190929,
364.0946226,0.589340928,
364.1212821,0.582342132,
364.1548338,0.576762011,
364.1834666,0.583287915,
364.2054179,0.592272856,
364.2289911,0.58584153,
364.250299,0.586030687,
364.2848359,0.578558999,
364.3162261,0.584612012,
364.3399277,0.58527406,
364.3615787,0.582720446,
364.3820994,0.579504783,
364.4076912,0.579504783,
364.4425375,0.575532493,
364.4706734,0.588962615,
364.4917928,0.591232494,
364.5137502,0.587071048,
364.5352788,0.579031891,
364.5682331,0.55765719,
364.6011605,0.56162948,
364.6267641,0.569763215,
364.6483678,0.567777071,
364.6690076,0.56276442,
364.6892673,0.554819841,
364.7190294,0.551793334,
364.7537099,0.559832492,
364.7795751,0.573168035,
364.808693,0.577896951,
364.8410096,0.581112614,
364.8727434,0.588205988,
364.9051445,0.597380085,
364.9399323,0.607216231,
364.972253,0.616390328,
365.0088294,0.621781292,
365.0409184,0.631522859,
365.0756489,0.644385511,
365.1051508,0.65289756,
365.1339345,0.659518043,
365.1718935,0.670489128,
365.1998711,0.687418647,
365.2252998,0.685148768,
365.2491437,0.677393345,
365.2716448,0.66415238,
365.3045529,0.653181295,
365.3378526,0.659990934,
365.3692149,0.685621659,
365.3963211,0.685999973,
365.4302516,0.691485515,
365.4672904,0.701037926,
365.502998,0.715224674,
365.5421653,0.720899373,
365.5722881,0.738490941,
365.6073678,0.737072266,
365.6395649,0.748989135,
365.6718573,0.762892148,
365.7068137,0.757122871,
365.7357565,0.759487329,
365.764657,0.760433112,
365.7975762,0.776133113,
365.8334602,0.781240343,
365.8685685,0.786820464,
365.9071879,0.787198777,
365.9413768,0.792968054,
365.9752818,0.791454801,
366.0132706,0.793440946,
366.05115,0.80450661,
366.0860843,0.809140947,
366.1213085,0.806776489,
366.1586139,0.818409623,
366.1970663,0.822571069,
366.2334323,0.838649384,
366.2695416,0.857659626,
366.3043771,0.863428904,
366.3418325,0.866928302,
366.3765053,0.889154208,
366.4126257,0.901733125,
366.4478214,0.89917951,
366.4848746,0.904948787,
366.5175504,0.920648788,
366.5486148,0.905610836,
366.5831133,0.89634216,
366.6151927,0.889532521,
366.644519,0.880169267,
366.6782755,0.887073484,
366.7124188,0.889910834,
366.7493517,0.895018063,
366.7842964,0.908921077,
366.8199976,0.924053608,
366.8560397,0.928404211,
366.8898959,0.926701801,
366.9280061,0.92566144,
366.9614456,0.917622282,
366.996499,0.911758427,
367.0317515,0.904097582,
367.0657844,0.894166858,
367.1091285,0.893315654,
367.1440426,0.886978906,
367.181033,0.88735722,
367.2187943,0.883668665,
367.2547103,0.886411436,
367.2925795,0.885371074,
367.3217117,0.882060833,
367.3557247,0.871940953,
367.3875746,0.871846374,
367.4229779,0.874021676,
367.4525942,0.877521074,
367.4893811,0.870616856,
367.520057,0.866644567,
367.5550419,0.863239747,
367.5896595,0.864753001,
367.6217141,0.864469265,
367.6550722,0.878561436,
367.684475,0.878372278,
367.7211224,0.875156616,
367.7510896,0.876764447,
367.7831577,0.867684929,
367.8186183,0.861915651,
367.8566855,0.860496976,
367.8969468,0.867684929,
367.9301032,0.869576495,
367.9733552,0.85803794,
368.001797,0.85633553,
368.0278262,0.843567456,
368.0603941,0.837514444,
368.1078001,0.838554806,
368.1417851,0.841392155,
368.1753135,0.839784324,
368.2101806,0.837514444,
368.2451753,0.840919263,
368.2795877,0.846499385,
368.316079,0.850377096,
368.3505147,0.846499385,
368.3907831,0.846404806,
368.4268605,0.850849987,
368.4625004,0.86030782,
368.499973,0.859929506,
368.5354437,0.86361806,
368.5727412,0.871089748,
368.608914,0.874305411,
368.6456963,0.877615652,
368.6853528,0.880358424,
368.7267094,0.893693967,
368.7654949,0.898895774,
368.7999903,0.897004208,
368.8328313,0.893977702,
368.8672758,0.897098786,
368.9011298,0.904759631,
368.9434891,0.904948787,
368.9804983,0.912042161,
369.0177001,0.923675295,
369.0563785,0.930012043,
369.0952039,0.931714452,
369.1283641,0.935119272,
369.1654565,0.949589755,
369.200241,0.95044096,
369.2371967,0.943820477,
369.2710491,0.940321079,
369.3076808,0.943725899,
369.3435231,0.942118068,
369.3823164,0.942874694,
369.4210004,0.944577104,
369.4556897,0.945428309,
369.494582,0.941645176,
369.5313773,0.939091561,
369.5644693,0.934457223,
369.5997388,0.932660236,
369.631312,0.926228909,
369.6641865,0.920743367,
369.6939956,0.914028306,
369.733922,0.912420474,
369.7636701,0.911758427,
369.7917413,0.900787341,
369.8241995,0.907124088,
369.8550487,0.910150595,
369.8872205,0.90088192,
369.9238539,0.885843966,
369.9590749,0.876669869,
369.9919203,0.87213011,
370.0271173,0.874967459,
370.0643057,0.876386134,
370.096334,0.878183122,
370.1262353,0.863901796,
370.1609255,0.864563844,
370.1851598,0.857754205,
370.2162475,0.857943361,
370.2498409,0.856997578,
370.2830097,0.853119867,
370.3202719,0.848580108,
370.3533951,0.844796974,
370.3888207,0.845364444,
370.4240436,0.842621673,
370.4582873,0.839878902,
370.4938765,0.837136131,
370.5314668,0.834487937,
370.5672209,0.837798179,
370.6061494,0.839689745,
370.6447705,0.843283722,
370.6807611,0.853687337,
370.7246553,0.862766856,
370.7646282,0.86986023,
370.8002728,0.875156616,
370.8389948,0.877804809,
370.8715742,0.878750592,
370.9100046,0.891613244,
370.9471026,0.895396376,
370.9873425,0.905610836,
371.0246392,0.905137944,
371.0614426,0.900314449,
371.0944076,0.902206016,
371.128752,0.902206016,
371.1676913,0.909772281,
371.2065177,0.911853004,
371.2453974,0.928498789,
371.2845872,0.92736385,
371.320711,0.942780115,
371.3552052,0.940510236,
371.3933232,0.93918614,
371.4293474,0.936065055,
371.4623294,0.935875898,
371.4980811,0.938429513,
371.5337436,0.937389152,
371.5677603,0.944860839,
371.6061288,0.93861867,
371.6446082,0.940983128,
371.6819679,0.939375296,
371.7230757,0.940037345,
371.7572621,0.941456019,
371.7938615,0.939564453,
371.8252712,0.931903608,
371.8534935,0.922918668,
371.8866521,0.909583125,
371.9164698,0.900503606,
371.9549947,0.893126497,
371.9879168,0.894828907,
372.0156539,0.8839524,
372.0511691,0.880074688,
372.0905825,0.881777098,
372.1243324,0.880925893,
372.1626908,0.878656014,
372.1955267,0.877993965,
372.2337652,0.881209629,
372.2639929,0.878561436,
372.2962856,0.865698783,
372.3266706,0.868346976,
372.3492743,0.863145169,
372.3811996,0.850660831,
372.4123937,0.848863842,
372.4457484,0.838554806,
372.4780196,0.838365649,
372.5152555,0.837136131,
372.5511684,0.833636733,
372.5862236,0.830137335,
372.6192663,0.823516852,
372.6534492,0.824651792,
372.6860887,0.821152394,
372.7238935,0.818409623,
372.7623294,0.816518057,
372.7990264,0.81689637,
372.8356335,0.822476491,
372.87181,0.829948179,
372.9050157,0.83212348,
372.9436332,0.840446372,
372.9807581,0.859078302,
373.013103,0.861348181,
373.049746,0.860969867,
373.0827736,0.858227097,
373.1160924,0.863901796,
373.1512561,0.874494567,
373.1852681,0.878466857,
373.2176155,0.872886736,
373.2505689,0.873265049,
373.2864286,0.867495771,
373.3214954,0.870522278,
373.3585403,0.873927098,
373.391196,0.891707822,
373.4275141,0.893221075,
373.4607201,0.903530113,
373.4951811,0.901922281,
373.5236112,0.902489751,
373.5580502,0.901449389,
373.5915376,0.90088192,
373.6218384,0.892653605,
373.6574729,0.887546376,
373.6916717,0.889721677,
373.7348041,0.894356016,
373.7716927,0.891329509,
373.8044537,0.895680112,
373.8422437,0.890762039,
373.8810864,0.893883124,
373.9195947,0.898706618,
373.9578384,0.901638546,
373.995208,0.905799992,
374.0343151,0.910245173,
374.0738269,0.920743367,
374.1100569,0.923769873,
374.1459851,0.931619874,
374.1774891,0.928120476,
374.2138488,0.923013247,
374.2493398,0.930863248,
374.283892,0.931714452,
374.3174616,0.934740959,
374.351974,0.931903608,
374.3884625,0.932187344,
374.4218587,0.927269271,
374.459195,0.935686742,
374.4912936,0.937862043,
374.5235877,0.930106621,
374.557632,0.929066259,
374.5864925,0.927174693,
374.6217044,0.925566861,
374.6572909,0.932754813,
374.693902,0.933133127,
374.7302864,0.936537947,
374.7658651,0.932849392,
374.8007506,0.932092766,
374.8342112,0.935497585,
374.8699812,0.935875898,
374.9072657,0.935497585,
374.9452628,0.935875898,
374.9829803,0.935308429,
375.0199463,0.931998187,
375.0563823,0.933606018,
375.0936968,0.932281922,
375.1307463,0.932660236,
375.1694284,0.935403006,
375.2065759,0.93578132,
375.2408289,0.935592163,
375.2715281,0.933416862,
375.3078091,0.941645176,
375.3404399,0.942118068,
375.3797411,0.940415658,
375.415856,0.947414454,
375.4526217,0.952427104,
375.4900012,0.954318671,
375.5201307,0.957250599,
375.5485197,0.94873855,
375.5863445,0.94646867,
375.6169375,0.946752405,
375.650159,0.940131923,
375.679473,0.940321079,
375.7149346,0.942307224,
375.7478185,0.949211442,
375.78362,0.958385539,
375.8201211,0.964249395,
375.8524064,0.968221684,
375.8912061,0.964722286,
375.932668,0.962925298,
375.9699486,0.961790359,
376.0067937,0.956021081,
376.0409863,0.956588551,
376.0770486,0.942118068,
376.1115376,0.942307224,
376.1466783,0.924999391,
376.1805647,0.926323488,
376.2119044,0.923202403,
376.2445649,0.903340956,
376.2752148,0.904381318,
376.3144641,0.904097582,
376.349641,0.897477099,
376.3858436,0.895490955,
376.4193722,0.889248785,
376.4548093,0.885465653,
376.4912958,0.889437943,
376.5280423,0.892275292,
376.5559019,0.898233727,
376.5906274,0.897949991,
376.625473,0.894923485,
376.6551524,0.899084931,
376.6881113,0.886222279,
376.7201192,0.885465653,
376.757349,0.880453002,
376.7895543,0.876291556,
376.8236053,0.877048182,
376.8562507,0.87657529,
376.8936864,0.870238543,
376.9259916,0.864753001,
376.9608052,0.862766856,
376.9976167,0.867495771,
377.0319406,0.869954809,
377.0674436,0.872035531,
377.1102271,0.870616856,
377.1463141,0.883574086,
377.1852005,0.889343364,
377.2210935,0.913271679,
377.2573044,0.922918668,
377.2954663,0.926323488,
377.3350866,0.934457223,
377.3730808,0.93464638,
377.4096145,0.943063851,
377.443724,0.939848188,
377.4785834,0.944482525,
377.514639,0.937767465,
377.5467315,0.931714452,
377.5797454,0.927836741,
377.6150044,0.932187344,
377.6498812,0.940415658,
377.6853521,0.954980719,
377.7223814,0.962546985,
377.7576685,0.964911443,
377.793334,0.967843371,
377.8270022,0.970207829,
377.8625741,0.969640359,
377.8971899,0.965289757,
377.9279268,0.961317467,
377.9627685,0.959047587,
377.9992282,0.958574695,
378.0361711,0.962074093,
378.0716961,0.959236744,
378.109486,0.959142166,
378.1468195,0.958763852,
378.1844193,0.960749997,
378.2220381,0.960939154,
378.2565509,0.962925298,
378.2942946,0.964343973,
378.3317002,0.969924094,
378.3721056,0.966140962,
378.4108724,0.968883732,
378.4507527,0.972856022,
378.4893317,0.973139757,
378.5282619,0.979760239,
378.5639637,0.975125902,
378.5993946,0.981084336,
378.6339406,0.979287348,
378.6698796,0.980043975,
378.7050596,0.977584938,
378.7407016,0.972099395,
378.7698218,0.970302407,
378.8067157,0.966897588,
378.8435167,0.968127106,
378.8811582,0.972666866,
378.9212672,0.984016264,
378.9552261,0.98988012,
378.9972576,0.989123493,
379.035554,0.988272289,
379.066139,0.985624096,
379.114555,0.982881324,
379.1481728,0.979003613,
379.1860171,0.977017468,
379.2184149,0.971059034,
379.2555789,0.96793795,
379.293195,0.970491564,
379.3316165,0.968883732,
379.3685172,0.972193974,
379.4059523,0.970491564,
379.4433624,0.96737048,
379.480592,0.968599998,
379.5197865,0.973801805,
379.5561621,0.96737048,
379.593029,0.952332526,
379.6280888,0.947130718,
379.6577812,0.938807826,
379.6934277,0.931998187,
379.7319114,0.934362645,
379.7659267,0.930484934,
379.8034481,0.932187344,
379.8414656,0.934362645,
379.8751769,0.936443368,
379.9043825,0.939564453,
379.9363849,0.924810235,
379.9731381,0.923580716,
380.0033622,0.917906017,
380.0366101,0.899841558,
380.067704,0.900503606,
380.1100974,0.903151799,
380.1407664,0.905705414,
380.1813888,0.904854209,
380.2201932,0.91383915,
380.2582087,0.916676499,
380.2943266,0.914501197,
380.3300211,0.910907222,
380.3690553,0.911001799,
380.4048633,0.91383915,
380.4423443,0.910528908,
380.4760334,0.910339752,
380.5136277,0.905421679,
380.545991,0.906651197,
380.5820411,0.909583125,
380.614589,0.904097582,
380.6473763,0.896058425,
380.6819247,0.906934932,
380.7137747,0.907880715,
380.7627995,0.911853004,
380.7926374,0.907975293,
380.8259322,0.897949991,
380.8615802,0.899841558,
380.8967863,0.901543967,
380.9388301,0.905043365,
380.9729234,0.910812643,
381.004982,0.906840354,
381.0403882,0.920932524,
381.071866,0.912609632,
381.1089774,0.90088192,
381.1447424,0.911190956,
381.1746265,0.910812643,
381.2072367,0.896720473,
381.2444017,0.892748183,
381.280849,0.893221075,
381.3173989,0.900598184,
381.349946,0.899936136,
381.3864575,0.891234931,
381.421656,0.882722881,
381.4593906,0.88111505,
381.4975301,0.889627099,
381.5322225,0.884330713,
381.5708087,0.890194569,
381.6060766,0.889343364,
381.6430118,0.89804457,
381.6839352,0.905705414,
381.719999,0.925283127,
381.758251,0.940510236,
381.7964883,0.944293369,
381.8333347,0.949022285,
381.8732944,0.950535538,
381.911197,0.956021081,
381.949114,0.955264455,
381.9857159,0.949684333,
382.0172885,0.947509032,
382.0498277,0.945617466,
382.0843988,0.946279513,
382.1224925,0.958101804,
382.1585081,0.961506623,
382.1977953,0.982597589,
382.2363718,0.982313854,
382.2738148,0.973518071,
382.3096515,0.97692289,
382.342348,0.975693372,
382.3785984,0.971059034,
382.4150338,0.96737048,
382.4476196,0.973139757,
382.4843636,0.976260841,
382.5206168,0.979854818,
382.5593388,0.980516866,
382.5962711,0.980516866,
382.630139,0.980800601,
382.6668274,0.978057829,
382.7029984,0.978152408,
382.7406969,0.980138553,
382.7784347,0.980422288,
382.8145264,0.979665662,
382.8505049,0.980422288,
382.8881812,0.982124698,
382.9266919,0.984962047,
382.9624228,0.990163855,
383.0021747,0.994987349,
383.0356117,0.995743976,
383.0721342,0.983070481,
383.1100173,0.980800601,
383.1485726,0.979287348,
383.1834217,0.97238313,
383.2207956,0.962925298,
383.2528226,0.966897588,
383.290415,0.966803009,
383.3263844,0.971059034,
383.3637005,0.974936745,
383.4003711,0.978814457,
383.4414383,0.977584938,
383.4769789,0.97635542,
383.5134455,0.977206625,
383.5487463,0.970869877,
383.5832568,0.966330118,
383.6109734,0.959709635,
383.638884,0.947509032,
383.6750053,0.920081319,
383.7114744,0.920365054,
383.7489277,0.927553006,
383.7874448,0.929633729,
383.8249894,0.929633729,
383.8633917,0.925283127,
383.9019517,0.923769873,
383.9388531,0.924431922,
383.9784329,0.924999391,
384.0170027,0.924053608,
384.0566317,0.927647584,
384.0950093,0.934835537,
384.1272323,0.932092766,
384.1616883,0.928782524,
384.19312,0.931336139,
384.2294888,0.934551802,
384.2634874,0.933416862,
384.2990966,0.926228909,
384.33357,0.930863248,
384.3638171,0.914974089,
384.3993076,0.907691559,
384.4289297,0.905989149,
384.4607081,0.896531317,
384.4966789,0.892180714,
384.5317059,0.894166858,
384.5646542,0.891140352,
384.5993149,0.890951195,
384.630382,0.902300594,
384.662021,0.90929939,
384.6893849,0.913555414,
384.7254226,0.904097582,
384.7623134,0.912798788,
384.7977352,0.915163246,
384.8346462,0.911190956,
384.8714715,0.915919872,
384.9087515,0.915068668,
384.9471303,0.917906017,
384.985937,0.918568065,
385.023136,0.917716861,
385.0565268,0.911947583,
385.0909823,0.897287943,
385.1270839,0.896625894,
385.1576361,0.893693967,
385.1913802,0.889627099,
385.2251066,0.889437943,
385.2620112,0.891613244,
385.2968716,0.89690963,
385.3377558,0.896153003,
385.3740882,0.909772281,
385.4097979,0.917054812,
385.4347364,0.914690354,
385.4639273,0.891991557,
385.498946,0.885938545,
385.5304553,0.882060833,
385.558862,0.878656014,
385.5948129,0.874116254,
385.6241747,0.871468061,
385.661275,0.864374687,
385.6958125,0.86759035,
385.7293142,0.877426496,
385.7666893,0.879601797,
385.8015254,0.879318062,
385.83871,0.880169267,
385.8648891,0.876480713,
385.8897486,0.860496976,
385.9143791,0.852741553,
385.9384325,0.835717455,
385.9626305,0.805736128,
385.9873649,0.789184922,
386.0112849,0.789184922,
386.0317197,0.776511426,
386.0595944,0.754569256,
386.0836098,0.748043352,
386.1108288,0.748043352,
386.1320181,0.738301785,
386.1540739,0.72449335,
386.1784077,0.715413831,
386.1999284,0.709644553,
386.221237,0.693377082,
386.2503829,0.685148768,
386.2716894,0.677771659,
386.2994129,0.665949369,
386.3208817,0.652613825,
386.3420306,0.640224065,
386.3716746,0.624807799,
386.3931373,0.610242737,
386.4150591,0.593691531,
386.442807,0.580072252,
386.4648031,0.57515418,
386.4864038,0.565601769,
386.5134931,0.56049454,
386.5353342,0.558886708,
386.5566261,0.551131286,
386.5858492,0.551131286,
386.6089432,0.542619237,
386.6311567,0.525500561,
386.6600442,0.518312608,
386.6851122,0.508003571,
386.710067,0.508003571,
386.7380047,0.504315017,
386.7608113,0.477549352,
386.7894943,0.452391518,
386.8133252,0.443501156,
386.8381893,0.428463203,
386.8593671,0.402643321,
386.8851308,0.394320429,
386.9102184,0.393563802,
386.9379033,0.384484283,
386.9616972,0.366514402,
386.987857,0.363204161,
387.0125445,0.363204161,
387.037356,0.359421028,
387.0608021,0.352989702,
387.098064,0.350814401,
387.1216115,0.347977051,
387.1437282,0.347031268,
387.1679469,0.344855967,
387.1900384,0.341451147,
387.2121975,0.338897532,
387.2365096,0.337478858,
387.2587512,0.327453556,
387.280912,0.326696929,
387.3029243,0.324899941,
387.3250261,0.323859579,
387.3471522,0.323197531,
387.3780279,0.320171025,
387.3999234,0.316009579,
387.4216499,0.314023434,
387.4421655,0.310618614,
387.4627545,0.308443313,
387.4893668,0.30749753,
387.5153661,0.305984277,
387.5374291,0.306078855,
387.5595774,0.303619818,
387.5800457,0.303430662,
387.6012922,0.30125536,
387.6222835,0.298418011,
387.643801,0.296999336,
387.6654098,0.29340536,
387.6870568,0.290095119,
387.707916,0.290095119,
387.7309404,0.288203552,
387.7523514,0.286501142,
387.7732512,0.285555359,
387.794218,0.285177046,
387.8150795,0.283285479,
387.8360095,0.27817825,
387.8577687,0.274678852,
387.8787554,0.274678852,
387.9009128,0.272503551,
387.9230974,0.271463189,
387.9452,0.272125237,
387.9648601,0.272030659,
387.9844067,0.271841502,
388.003895,0.271841502,
388.0233837,0.271274033,
388.0435265,0.271368611,
388.0637068,0.271368611,
388.0924612,0.271368611,
388.1127695,0.271463189,
388.1329664,0.271368611,
388.1534728,0.271463189,
388.1805053,0.271463189,
388.2201119,0.272408972,
388.245268,0.273260177,
388.2684177,0.273260177,
388.2916071,0.273260177,
388.3129057,0.273260177,
388.3363439,0.273165599,
388.3596028,0.273071021,
388.3829296,0.273071021,
388.4061583,0.273071021,
388.429929,0.272976442,
388.4535622,0.272787286,
388.4746392,0.272881864,
388.4952412,0.273354756,
388.5196966,0.273354756,
388.5431042,0.273733069,
388.5671571,0.273922225,
388.5901333,0.273922225,
388.6137132,0.273733069,
388.6373261,0.273449334,
388.6607509,0.273354756,
388.6843002,0.273354756,
388.7078249,0.273260177,
388.7335917,0.273543912,
388.7571398,0.273638491,
388.7805795,0.273638491,
388.8041429,0.273543912,
388.8278873,0.273449334,
388.8512389,0.273354756,
388.8741364,0.273260177,
388.8948913,0.273449334,
388.9174236,0.273354756,
388.9376524,0.273260177,
388.9613587,0.272219816,
388.9815866,0.272219816,
389.0016935,0.271936081,
389.0219348,0.271274033,
389.0420859,0.270233671,
389.0623513,0.270139093,
389.0953749,0.270044514,
389.1155775,0.269949936,
389.1357423,0.269855358,
389.1601025,0.269666201,
389.1805189,0.269666201,
389.200677,0.269382466,
389.2208093,0.269098731,
389.2429387,0.269004153,
389.2632371,0.268909575,
389.2835114,0.268814996,
389.3036481,0.268814996,
389.323891,0.267963791,
389.3437156,0.267585478,
389.3663415,0.2674909,
389.3863083,0.267396321,
389.4064582,0.267396321,
389.4261446,0.267396321,
389.4456666,0.267396321,
389.4659546,0.267301743,
389.4855887,0.267301743,
389.5051273,0.267301743,
389.5246073,0.266734273,
389.5446985,0.266734273,
389.5675041,0.266545116,
389.5897082,0.266261381,
389.6099488,0.266261381,
389.6300342,0.265883068,
389.6494301,0.265315598,
389.6694266,0.265315598,
389.6891144,0.265315598,
389.7085377,0.265315598,
389.7299408,0.265315598,
389.7496501,0.265315598,
389.7695082,0.265315598,
389.7892434,0.265315598,
389.8086421,0.265315598,
389.8334627,0.265315598,
389.8565387,0.266828851,
389.877517,0.266828851,
389.9028981,0.267018008,
389.937821,0.272314394,
389.9689025,0.288487287,
389.9940873,0.295486083,
390.0179973,0.296526444,
390.0409007,0.296999336,
390.0644526,0.299647529,
390.0941144,0.30125536,
390.1181506,0.301539095,
390.1414627,0.301728252,
390.1658224,0.303052349,
390.1871197,0.303241505,
390.2084535,0.303241505,
390.2313872,0.304565602,
390.2516805,0.304187288,
390.2712469,0.304281867,
390.2983691,0.304376445,
390.3308224,0.308537891,
390.3627899,0.327642712,
390.3982116,0.344855967,
390.4356307,0.364622836,
390.4727641,0.403021635,
390.5068832,0.418248744,
390.5436184,0.433759589,
390.583756,0.465916218,
390.6205858,0.496843329,
390.6559522,0.515569837,
390.6954619,0.536187911,
390.7308819,0.553212009,
390.7650793,0.56049454,
390.7989032,0.582436711,
390.8336082,0.596245146,
390.8712373,0.637386715,
390.9057452,0.649681897,
390.9437716,0.665003585,
390.9876207,0.682405997,
391.0225019,0.711725276,
391.0591809,0.726574073,
391.1001037,0.737639736,
391.1370281,0.756839136,
391.1785197,0.786536729,
391.2138416,0.80450661,
391.2492456,0.82644878,
391.2852444,0.841959625,
391.3186496,0.877993965,
391.3602903,0.892842762,
391.3948701,0.894166858,
391.4310818,0.902584329,
391.4672709,0.905137944,
391.5055043,0.911380113,
391.5459418,0.910718065,
391.5820333,0.911380113,
391.6201271,0.908353607,
391.6601674,0.910056017,
391.7008141,0.908826498,
391.7395448,0.916960234,
391.7796292,0.918946379,
391.8170248,0.928498789,
391.8578212,0.930106621,
391.8981753,0.939375296,
391.9397039,0.940983128,
391.9815338,0.947981923,
392.0152419,0.947698188,
392.0525612,0.944293369,
392.0917242,0.940321079,
392.1314247,0.940793971,
392.1692607,0.941739754,
392.2054145,0.944104212,
392.2468521,0.939375296,
392.2861308,0.950913852,
392.3249635,0.952048791,
392.3652195,0.957723491,
392.394847,0.957723491,
392.4316748,0.956399394,
392.4692511,0.955831924,
392.5021047,0.956588551,
392.53659,0.953562045,
392.57347,0.948454815,
392.6137833,0.949778911,
392.6459769,0.951103008,
392.6837354,0.947319875,
392.7210798,0.945617466,
392.7562906,0.947225297,
392.7967056,0.947509032,
392.8331588,0.949589755,
392.8694578,0.946563249,
392.9048718,0.942685538,
392.9383127,0.935686742,
392.9737269,0.930390356,
393.0131824,0.926512645,
393.0493734,0.923864452,
393.0865383,0.921027101,
393.1263872,0.923769873,
393.1650654,0.924337343,
393.2043559,0.914974089,
393.247462,0.91714939,
393.2872179,0.913933728,
393.3240207,0.918378908,
393.3627236,0.915352402,
393.4006776,0.916865656,
393.4397298,0.920365054,
393.4794105,0.921216259,
393.5212648,0.924715657,
393.5611556,0.927836741,
393.6003262,0.930484934,
393.642331,0.934930115,
393.6812381,0.940037345,
393.7222562,0.938051199,
393.7581822,0.936727103,
393.7920351,0.930484934,
393.8281209,0.932660236,
393.8645915,0.933133127,
393.9006111,0.932471079,
393.9380469,0.932281922,
393.9730388,0.929255416,
394.0127749,0.92736385,
394.0497928,0.931146982,
394.0846309,0.936537947,
394.1206396,0.935403006,
394.1576017,0.931241561,
394.1916433,0.933038549,
394.2268389,0.926701801,
394.2617233,0.927836741,
